SID,CID,SCORE,TID,NAME,SEX,AGE,BIRTHDAY,DNAME,CLASS
200900133559,300029,60.0,100014,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300095,60.0,100013,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300089,60.0,100012,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300022,60.0,100011,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300071,60.0,100010,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300119,60.0,100009,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300081,60.0,100008,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300083,60.0,100007,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300028,60.0,100006,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300085,60.0,100005,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300013,60.0,100004,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300135,60.0,100003,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300122,60.0,100002,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300011,60.0,100001,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300016,75.0,100016,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133566,300004,76.0,100004,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300016,75.0,100016,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300123,135.0,100135,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300139,134.0,100134,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300021,133.0,100133,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300091,132.0,100132,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300010,131.0,100131,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300042,130.0,100130,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300065,129.0,100129,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300126,128.0,100128,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300038,127.0,100127,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300115,126.0,100126,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300096,125.0,100125,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300055,124.0,100124,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300006,123.0,100123,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300008,122.0,100122,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300098,121.0,100121,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300049,120.0,100120,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300134,119.0,100119,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300063,118.0,100118,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300133,117.0,100117,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300069,116.0,100116,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300048,115.0,100115,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300054,114.0,100114,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300009,113.0,100113,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300024,112.0,100112,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300058,111.0,100111,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300018,110.0,100110,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300132,109.0,100109,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300116,108.0,100108,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300064,107.0,100107,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300117,106.0,100106,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300023,105.0,100105,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300084,104.0,100104,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300052,103.0,100103,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300120,102.0,100102,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300043,101.0,100101,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300020,100.0,100100,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300033,99.0,100099,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300039,98.0,100098,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300003,97.0,100097,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300088,96.0,100096,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300101,95.0,100095,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300107,94.0,100094,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300056,93.0,100093,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300128,92.0,100092,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300106,91.0,100091,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300087,90.0,100090,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300047,89.0,100089,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300050,88.0,100088,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300035,87.0,100087,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300125,86.0,100086,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300061,85.0,100085,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300076,84.0,100084,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300067,83.0,100083,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300072,82.0,100082,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300131,81.0,100081,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300068,80.0,100080,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300137,79.0,100079,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300094,78.0,100078,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300057,77.0,100077,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300044,76.0,100076,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300118,75.0,100075,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300066,74.0,100074,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300036,73.0,100073,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300077,72.0,100072,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300121,71.0,100071,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300097,70.0,100070,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300080,69.0,100069,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300053,68.0,100068,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300114,67.0,100067,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300110,66.0,100066,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300034,65.0,100065,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300138,64.0,100064,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300079,63.0,100063,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300140,62.0,100062,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300104,61.0,100061,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300046,60.0,100060,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300109,60.0,100059,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300130,60.0,100058,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300099,60.0,100057,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300136,60.0,100056,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300014,60.0,100055,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300017,60.0,100054,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300073,60.0,100053,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300075,60.0,100052,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300030,60.0,100051,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300113,60.0,100050,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300086,60.0,100049,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300078,60.0,100048,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300062,60.0,100047,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300074,60.0,100046,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300127,60.0,100045,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300015,60.0,100044,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300103,60.0,100043,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300092,60.0,100042,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300105,60.0,100041,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300108,60.0,100040,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300051,60.0,100039,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300012,60.0,100038,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300027,60.0,100037,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300090,60.0,100036,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300045,60.0,100035,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300100,60.0,100034,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300031,60.0,100033,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300070,60.0,100032,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300059,60.0,100031,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300001,60.0,100030,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300060,60.0,100029,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300026,60.0,100028,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300040,60.0,100027,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300041,60.0,100026,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300111,60.0,100025,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300093,60.0,100024,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300082,60.0,100023,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300102,60.0,100022,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300019,60.0,100021,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300129,60.0,100020,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300002,60.0,100019,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300005,60.0,100018,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300112,60.0,100017,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300025,60.0,100016,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300124,60.0,100015,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300029,60.0,100014,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300095,60.0,100013,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300089,60.0,100012,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300022,60.0,100011,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300071,60.0,100010,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300119,60.0,100009,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300081,60.0,100008,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300083,60.0,100007,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300028,60.0,100006,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300085,60.0,100005,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300013,60.0,100004,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300135,60.0,100003,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300122,60.0,100002,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300011,60.0,100001,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300007,91.0,100007,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300037,64.0,100006,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133566,300032,60.0,100001,刘江琴,男,21.0,33500.0,化学与化工学院,2004
200900133573,300139,134.0,100134,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300063,118.0,100118,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300123,135.0,100135,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300007,91.0,100007,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300037,64.0,100006,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300032,60.0,100001,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300004,76.0,100004,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300016,75.0,100016,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300011,60.0,100001,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300122,60.0,100002,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300135,60.0,100003,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300013,60.0,100004,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300085,60.0,100005,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300028,60.0,100006,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300083,60.0,100007,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300081,60.0,100008,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300119,60.0,100009,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300071,60.0,100010,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300022,60.0,100011,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300089,60.0,100012,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300095,60.0,100013,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300029,60.0,100014,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300124,60.0,100015,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300025,60.0,100016,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300112,60.0,100017,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300005,60.0,100018,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300002,60.0,100019,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300129,60.0,100020,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300019,60.0,100021,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300102,60.0,100022,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300082,60.0,100023,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300093,60.0,100024,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300111,60.0,100025,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300041,60.0,100026,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300040,60.0,100027,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300026,60.0,100028,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300060,60.0,100029,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300001,60.0,100030,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300059,60.0,100031,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300070,60.0,100032,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300031,60.0,100033,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300100,60.0,100034,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300045,60.0,100035,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300090,60.0,100036,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300027,60.0,100037,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300012,60.0,100038,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300051,60.0,100039,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300108,60.0,100040,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300105,60.0,100041,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300092,60.0,100042,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300103,60.0,100043,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300015,60.0,100044,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300127,60.0,100045,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300074,60.0,100046,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300062,60.0,100047,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
200900133573,300078,60.0,100048,栗华,女,19.0,34178.0,计算机科学与技术学院,2004
